 Are you willing to pay the extra for higher quality zoom   You can fiddle with the size of icons  get rid of the Google search bar  make a downward swipe anywhere on the screen bring down the notification tray  and more,['screen']
 It s still one of just a few phone lines to have 6GB RAM  so you can expect that to be the case for ages to come,['ram']
 OnePlus has upgraded the selfie camera from an 8MP sensor to a 16MP one,['camera']
 As with the battery  though  the results aren t quite as amazing as you might hope,['battery']
  Despite the lower resolution  in a lot of conditions the older selfie camera actually renders more fine detail  particularly in beardy fuzz and eyebrows,['camera']
  The OnePlus 3T uses a Samsung 3P8SP front camera while the older OnePlus 3 has a pretty decent Sony IMX179  used as the main camera in the classic Nexus 5,"['camera', 'camera']"
 Two hours of playing a video stored on the internal storage lopped 15 per cent off the OnePlus 3 battery and 17 per cent off the OnePlus 3T,"['storage', 'battery']"
 That s right  the new phone s battery seems to drain faster,['battery']
 However  part of this may come down to a tightening up of how the newer phone reports exactly how much battery has left,['battery']
 With more powerful hardware and a dual rear camera  the OnePlus 5 is likely to cost quite a bit more than the 3T does now  so this could be your last chance to grab a OnePlus bargain,['camera']
